text,label
Beckham and Owen fit the bill for Real David Beckham has recovered from a virus and is expected to take his place in the Real Madrid starting line-up for tonight #39;s Champions League Group B clash with AS Roma.,1
"U.S. FDA Adds Restrictions to Acne Drug  WASHINGTON (Reuters) - Roche's acne drug Accutane and its  generic versions will face tighter prescription controls to  prevent harm to unborn children, U.S. health regulators said on  Tuesday.",2
"City boss Keegan charged over referee criticism Kevin Keegan has been charged with criticising the referee after Manchester City #39;s weekend Premier League defeat against Newcastle United, the Football Association (FA) said on Tuesday.",1
"Hostages in Iraq Face Death as Deadline Nears  BAGHDAD (Reuters) - A deadline set by militants who have  threatened to kill two Americans and a Briton seized in Iraq  was due to expire Monday, and more than two dozen other  hostages were also facing death unless rebel demands were met.",0
"CORRECTED - UPDATE 2-Franklin likely to settle brokerage charges &lt;b&gt;...&lt;/b&gt; In SAN FRANCISCO/BOSTON story headlined  quot;UPDATE 2-Franklin likely to settle brokerage charges soon quot; please read in 9th paragraph ... In September, an adviser for Newport Beach, California-based Pacific Investment ",2
"Restoring file-sharing #39;s good name Not too many companies that were around during the dawn of the personal computer revolution are still in business. Intel, Apple Computer, Microsoft, IBM - after them, names come to mind a little more slowly.",3
"Three Pakistani soldiers killed near Afghan border (AFP) AFP - At least three Pakistani soldiers have been killed and seven injured in two separate attacks in the rugged tribal region near Afghan border, officials said.",0
"Five Pacers Hit with Criminal Charges for Brawl Five Indiana Pacers, including NBA All-Star Ron Artest, were charged with assault and battery on Wednesday for their role in what authorities described as one of the worst brawls in US sports history.",1
"3M Profit Misses Wall Street Estimates  CHICAGO (Reuters) - 3M Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MMM.N target=/stocks/quickinfo/fullquote""&gt;MMM.N&lt;/A&gt; on Monday reported a 17  percent rise in third-quarter earnings due in part to the weak  dollar, but the diversified manufacturer's results fell short  of Wall Street's estimates for the first time in nearly four  years, sending shares down 5 percent.",2
NAT0-led peacekeepers seeking terrorist posing as cameraman (AFP) AFP - International peacekeepers in Afghanistan said they had received a tip-off that a  quot;terrorist quot; posing as a cameraman was trying to enter the capital.,0
"Verisign loses legal battle with ICANN, again Verisign has lost the latest round of its legal battle against the Internet #39;s technical regulator ICANN. Judge Howard Matz of the District Court in Central California threw out Verisign #39;s allegations that ",3
"UK #39;s Branson to Launch Space Tourism in 2007 Richard Branson, Britain #39;s best-known entrepreneur and part-time daredevil, plans to launch the world #39;s first passenger service to space in 2007, offering zero-gravity flights for 110,000 pounds (\$198,600).",3
"O #39;Malley ties closings to sex-abuse scandal: Archbishop calls &lt;b&gt;...&lt;/b&gt; In a letter issued yesterday to parishioners, Archbishop Sean P. O #39;Malley for the first time acknowledged a link between church closings and the sex-abuse scandal, saying his mission is ",1
"European Shares Gain, But Bonds Slip  LONDON (Reuters) - European stock markets were lifted  Monday by a tech-led rebound on Wall Street Friday and gains in  Asia, but euro zone government bonds fell after hawkish  comments from a key European Central Bank official.",2
"Air traffic seen recovering steadily Air traffic is seen increasing steadily worldwide in 2004, the International Air Transport Association said Wednesday. Passenger traffic for 2004 is expected to increase by 11 percent from a year ago, the ",2
Next-Gen DVD Camps Prep for Price War HD-DVD backers say their format is cheaper and easier to produce than rival Blu-ray.,3
EU may be without executive over Buttiglione row The incoming head of the European Commission has been trying to end a dispute which threatens to leave the EU without an executive.,0
"Fitful Mauresmo Through to Linz Semifinals Top seed Amelie Mauresmo reached the semifinals of the Linz Open when she continued her run of success against Ai Sugiyama by beating the defending champion 6-2, 6-4 Friday.",1
DoubleClick Rises on Buyout Hopes DoubleClick (DCLK:Nasdaq - news - research) vaulted higher Monday after announcing it had hired a financial adviser to explore options that include a possible sale of the company.,2
Barroso opts for last minute  #39;face saver #39; An eleventh hour face saving move by the President-Designate of the European Commission Jos Manuel Durao Barroso managed to diffuse an institutional crisis in the European Union yesterday.,0
"Report: Islamic Group Says Behind Jakarta Bomb The Jemaah Islamiah group said in a purported Internet statement it carried out Thursday #39;s attack on the Australian embassy in Jakarta, and warned of more unless Australia withdraws forces from Iraq.",0
"A hero, a monster, a Mideast icon As peace between Israel and the Palestinians waxed and waned over the decades, there was one constant amid the tumult: Yasser Arafat was at its centre.",0
Oil Closes Above \$50 Oil prices closed above \$50 a barrel for the first time Friday as concerns linger about damage to oil production in the Gulf of Mexico from Hurricane Ivan.,2
"Grenade deaths fuel violence SECURITY forces were on high alert yesterday after a weekend grenade attack on an opposition rally killed 19 people and wounded hundreds, triggering more violence across Bangladesh.",0
"UPDATE 1-Cricket-India call up Tendulkar for Australia tests  Cricket-Tendulkar gets go-ahead for Australia tests October 1, 2004 10:54:13 BANGALORE, India, Oct 1 (Reuters) - Sachin Tendulkar was named in India #39;s 14-player squad on Friday for the first two tests against Australia.",1
"Iraqi, US Forces Patrol Sunni Triangle SAMARRA, Iraq -- Iraqi security forces are patrolling the Sunni Triangle city of Samarra after US and Iraqi soldiers claimed victory in retaking the city from insurgent forces.",0
Raiders #39; revamped defense still needs tinkering An online scouting service recently rated the Dallas Cowboys in a tie with the 49ers as the second least-talented offense in the NFL.,1
"St. Louis Rams SEATTLE (Ticker) -- The Seattle Seahawks finished two games behind the St. Louis Rams in the NFC West last season. But with a victory over the Rams on Sunday at Qwest Field, the Seahawks will take complete control of the division.",1
"Wi-Fi Alliance to Announce Interim Multimedia Spec Next week, the Wi-Fi Alliance will release Wi-Fi Multimedia, or WMM, an interim standard that will provide early quality-of-service functionality for multimedia equipment based on the emerging 802.",3
"Death toll rises in Chinese coal mine explosion The death toll in a gas explosion in a Chinese coal mine rose to 64 on Friday and chances that 84 missing miners might still be alive were  quot;quite slim, #39; #39; the government said.",0
"Dow Jones buys MarketWatch for \$519 million NEW YORK-- Business news publisher Dow Jones  amp; Co. said today it is acquiring MarketWatch Inc., an online financial news and information provider, for \$519 million in cash, broadening the company #39;s presence in the growing realm of online advertising.",2
War's Rationales Are Undermined Again The release of the account on Iraq's weapons is only the latest in a series of damaging blows to the White House's strategy of portraying the war as being on the cusp of success.,0
"Medical Records May Go Online (PC World) PC World - Health industry, tech firms, government agencies might collaborate to\ build a secure database of patient records.",3
"Drives cut vidcam bulk ON the heels of devices such as Sanyo #39;s Xacti C1 and Panasonic #39;s D-SNAP, which cut down video camera bulk by writing video to storage cards instead of tape or disc, comes the Everio range from JVC.",3
Public Officials Question Bank Of America Job Cuts Rhode Island Gov. Don Carcieri has joined a chorus of public officials questioning whether Bank of America broke commitments by ordering job cuts after its acquisition of FleetBoston Financial Corp.,2
Artificial Spinal Disk Gains Approval From the F.D.A. Johnson   Johnson will be allowed to market an artificial spinal disk in the U.S. as a new form of treatment for people with severe lower back pain.,3
"China  Condemns Whistle-Blower A Communist Party whistle-blower who created a national sensation in China by publicly accusing his superiors of tolerating official corruption has been condemned for breaking party rules and ordered to ""do a complete self-examination,"" authorities announced.",0
"Reports: Halo 2 already on sale in Midwest Roughly a month before its November 9 release, a pirated version of Halo 2 began to be widely circulated around the Web. Now, it seems the game is once again falling into gamers #39; hands earlier than Microsoft and Bungie had planned.",3
"Henne displays true leadership under pressure in winning drive He had come this far, from high school senior to Michigan #39;s starting quarterback in the blink of a few months, sheesh, what was another 87 yards to validation?",1
"Tech Stocks Rise; Blue Chips Struggle  NEW YORK (Reuters) - U.S. technology stocks rose on  Thursday as profits from eBay Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=EBAY.O target=/stocks/quickinfo/fullquote""&gt;EBAY.O&lt;/A&gt;, the world's  largest online market place, helped lift the Nasdaq.",2
"Brown Shoe Earnings Drop 32 Percent (Reuters) Reuters - Brown Shoe Co. Inc. (BWS.N) on\Wednesday posted a 32 percent drop in quarterly earnings, hurt\by slack sales from its children's unit, Bass wholesale\business and Naturalizer chain.",2
"Dawn Blasts and Gunfire Rock Heart of Baghdad  BAGHDAD (Reuters) - More than a dozen explosions shook  central Baghdad at dawn on Sunday and heavy gunfire erupted in  a street at the heart of the city, leaving a U.S. armored  vehicle on fire, witnesses said.",0
SGI works on Linux performance software SGI begins work on an open-source version of a development tool for high-performance computing programmers.,3
"China Sets Condition for Resuming Talks with Taiwan  BEIJING (Reuters) - Talks between diplomatic rivals Taiwan  and China could resume if the island sticks to a 1992  interpretation of the ""one China"" principle, Chinese newspapers  on Monday quoted a top negotiator with Taiwan as saying.",0
Hollywood fights illegal downloads by targeting servers Hollywood #39;s major studios intend to escalate their battle against illegal movie downloading by targeting the popular BitTorrent network and those who operate ,3
"UPDATE 4-PacifiCare to buy American Medical for \$502 mln PacifiCare Health Systems Inc. (PHS.N: Quote, Profile, Research) said on Wednesday it agreed to buy American Medical Security Group Inc.",2
"Preliminary nuclear pact OK'd, Iran says TEHRAN -- Hoping to avoid a UN showdown, Iran and the European Union's three big powers reached a preliminary agreement over Tehran's nuclear program, Iran's chief negotiator said yesterday.",0
Wind turbines coming to Ontario; province inks 10 renewable energy &lt;b&gt;...&lt;/b&gt; TORONTO (CP) - More towering wind turbines will be sprouting up across Ontario after the government signed deals for five private wind-energy projects as part of a bid to make renewable energy a reality in the province.,2
"Playoff preview? Hot Red Sox, A #39;s meet But first, two of the hottest teams in the majors get a chance to feel each other out for three games at Network Associates Coliseum.",1
"Predictable Scots are punished by Iversen Scotland #39;s prospects of qualifying for the World Cup from Group 5 - or even of securing victory in Moldova on Wednesday - turned from dark grey to pitch black yesterday, when a predictably uninspired beating from Norway left them with one point from their ",1
"Taking the peace  #39;should #39;. This year they seem to have foundered on a photograph. In 2003, Sinn Fein President Gerry Adams said the Provisional ",0
Crude Oil Prices Climb to Record Before US Inventory Report Aug. 18 (Bloomberg) -- Crude oil prices rose to a record in New York before a government report that #39;s expected to show the third straight weekly drop in US crude oil inventories. ,2
"Lebanese police release detained sisters of dead Al-Qaida detainee Police on Tuesday released two sisters of the alleged al-Qaida leader in Lebanon who died of a heart attack in custody, security officials said.",0
"Napster Creator Touts Legal File Sharing (AP) AP - Shawn Fanning's Napster software enabled countless music fans to swap songs on the Internet for free, turning him into the recording industry's enemy No. 1 in the process.",3
"Maxim Pharmaceuticals cancer drug disappoints in trials SAN DIEGO - Shares of Maxim Pharmaceuticals Inc. nearly halved in value Monday, following news that its Ceplene drug failed to improve survival in a trial of patients with malignant melanoma where the cancer had spread to the liver.",2
North Carolina Stuns No. 4 Miami 31-28 Barth #39;s 42-Yard Field Goal on Final Play of Game Gives North Carolina 31-28 Upset of No. 4 Miami. North Carolina #39;s Scott Brumett (87) runs past Miami players Greg Threat (5) and Tavares Gooden (52) for a 18 ,1
"Saturn moon Titan remains  quot;very alien quot; to researchers LOS ANGELES Saturn #39;s moon Titan has some familiar-looking features, but scientists say most of it looks  quot;very alien. quot;.",3
IPass To Offer Flat-Rate Hotspot Pricing Aggregator says it expects flat-rate pricing to simplify budgeting for enterprises and to increase usage of hotspots. By Mobile Pipeline News.,3
"National Cyber Security Alliance Names October as National Cyber &lt;b&gt;...&lt;/b&gt; The National Cyber Security Alliance (NCSA), a not-for-profit, public-private partnership focused on driving awareness and promoting education of cyber security within home user, small business, and education audiences, today announced October as National ",3
"Brown has no room for giveaways The Chancellor has faced bad news on government tax revenues and borrowing so far this year - too little tax revenue, too much borrowing.",2
"Terrorism, Debt Loom Over Australia Election Prime Minister John Howard doesn #39;t have one new Tampa #39; #39; heading into next month #39;s Australian election, but two. The MV Tampa was the vessel Howard #39;s party rode to victory in November 2001, figuratively speaking.",0
"SpaceShipOne: Monday Launch Is On After a day spent reviewing its spectacular but wild spaceflight Wednesday, aerospace visionary Burt Rutan #39;s team is sticking to its plan to try to capture the Ansari X Prize with a second launch on Monday.",3
Morrison to sell 114 Safeway stores William Morrison Supermarkets has agreed to sell 114 small Safeway stores and a distribution centre for 260.2 million pounds. Morrison bought these stores as part of its 3 billion pound ,2
Update 6: Dutch Steelmaker Buying ISG in \$4.5B Deal Steel tycoon Lakshmi Mittal announced plans Monday to take over US steelmaker International Steel Group as part of a three-way merger to create a global metals mammoth.,2
"Micropower 'could fuel UK homes' Household-scale renewable energy schemes could provide power for many British familes, conservationists say.",3
Waistline linked to health risks Scientists believe measuring your waist could be a better indicator of future health than weighing yourself.,0
"Gillard out of shadow treasurer race Julia Gillard has reportedly bowed out of the race to become shadow treasurer, taking enormous pressure off Opposition Leader Mark Latham.",0
"A winning situation Pleasantly Perfect lost his last race, but that didn't diminish his standing as the top handicap runner in the country. It will take more than one defeat to knock the horse who won the \$4 million Breeders' Cup Classic in October and the \$6 million Dubai World Cup in March off his perch. He has a chance to get back ...",1
Kenyan sues over 'HIV sacking' A woman is allowed to bring Kenya's first lawsuit for alleged discrimination for being HIV positive.,0
"EU #39;s Barroso not to reshuffle team Incoming EU Commission head Jose Manuel Barroso says he will not replace EU nominee Rocco Buttiglione as justice chief in a controversy over his views on homosexuality and marriage, an EU lawmaker says.",0
"Lockheed CEO Sees World  of Potential Named Lockheed's top executive in August, Robert J. Stevens presides over the biggest defense contractor in the world at a time of shifting military priorities and precarious defense budgets.&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",3
"Harmony hopes dented by low tender of Gold Fields shares The chance of Harmony succeeding in its hostile bid for Gold Fields was starting to fade, analysts said yesterday after Harmony received about a third of the shares it had hoped ",2
"Hunters Off the Hook for Bison Declines WASHINGTON Nov 25, 2004 - Big game hunters may be off the hook in the latest twist of a prehistoric whodunit that tries to explain why bison populations sharply crashed thousands of years ago.",3
"Colombian Faction Seeks Probe of Killing Paramilitary leaders demanded an investigation into the killing of one of their top commanders in an ambush, saying Tuesday that his slaying endangered the peace process with the government.",0
"Martin Short Film Closes Toronto Festival TORONTO - There could hardly be a more appropriate movie to close the Toronto International Film Festival Saturday night than Martin Short's ""Jiminy Glick in Lalawood.""   Shot at the festival in 2002 with a bevy of star cameos, the schmoozefest satire plops the obese and obnoxious celebrity interviewer Jiminy Glick (Short in a fat-suit) into a murder-mystery. It's like ""The Player"" on laughing gas...",0
Sleep Disorders Traced to Genes Can't wake up before lunchtime? Blame your ancestors. Researchers now suspect that night owls inherit their sleeping patterns and are launching a study that could lead to new gene therapy for sleep disorders. By Randy Dotinga.,3
"7 hostages released by Iraqi captors but violence continues Iraqi kidnappers released two Italian aid workers and five other hostages Tuesday, raising hopes for at least 18 foreigners still in captivity.",0
Staying power of Google Inc.? Time will tell Investors who got in on the ground floor of Google Inc. #39;s public stock offering might be tempted to pop some champagne corks right about now.,2
"Act of desperation The nations largest video chain says there will be no more late fees charged on any movie or game rental at its more than 4,500 US outlets, starting Jan. 1. Blockbuster (BBI, news, msgs) said it spilled ",2
"Iran, EU Reach Tentative Nuclear Deal Iran and the European Union #39;s three big powers have reached a tentative deal that could see Tehran avert UN Security Council sanctions over its disputed nuclear program, Iranian and EU officials said on Sunday.",0
10 facts you should know about outsourcing The shipment of jobs overseas is one of the most pressing economic issues of the presidential campaign. Here are 10 key facts of the matter.\,3
"Tokyo Stocks Edge Lower, Dollar Down (AP) AP - Tokyo stocks edged lower Wednesday for the second straight day, led by export-dependent technology and automobile issues following Wall Street's overnight retreat. The U.S. dollar slid against the Japanese yen.",0
"Bali blast remembered two years later In beach shorts and black armbands, mourners met on Tuesday under blue Bali skies for an emotional ceremony to remember 202 people killed two years ago when bombs tore through the heart of Indonesia #39;s resort island.",0
"Producer: Melanie Yip Russian President Vladimir Putin has admitted failings on the part of Russian Security Services. This, following last week #39;s school hostage crisis in the southern Russian town of Beslan.",0
"Intel drops plans to make Grantsdale chip a Wi-Fi access point Intel has dropped plans to turn its latest batch of chip sets into wireless access points, citing a lack of interest from PC vendors and the rising number of stand-alone access points.",3
"Kidd Practices, Might Play Monday  EAST RUTHERFORD, NJ (Sports Network) - New Jersey guard  Jason Kidd practiced with the team for the first time since  undergoing knee surgery in July and he could be on the court  Monday.",1
"Yankees face Red Sox next as expected Kind of makes you wonder why they had to play those first 166 games, doesn #39;t it? It was always going to be Yankees-Red Sox. The entire season built to this, the same way last season did.",1
"Students Show Mixed Science, Math Scores (AP) AP - U.S. eighth-graders are gaining on their peers across the globe in science and math, but fourth-graders are being passed as their test scores remain stagnant, according to an international review of school performance.",3
"Microsoft Challenges Rivals With New Online Music Service icrosoft started selling music tracks yesterday on its MSN online service, taking on Apple Computer and a host of others in the fast-growing market for digital music.",3
"Unilever to axe 600 jobs at frozen food factory LONDON : Unilever, the Anglo-Dutch consumer products giant, is to close a frozen-food plant in Grimsby, northern England, next year with the loss of 600 jobs, a spokesman said.",2
Juniper boosts end-point security Company adds new features to its SSL VPN gateway to make sure devices connecting to a network are clean.,3
"Reborn WorldCom in search of \$6bn buyer MCI, the telecom giant that used to be called WorldCom, has appointed bankers to explore a possible sale of the business. WorldCom has only recently emerged from what was ",2
"Lakers Help Rudy T Enjoy Homecoming (AP) AP - Lamar Odom had 20 points and 13 rebounds, and the Los Angeles Lakers held on to give Rudy Tomjanovich a victory over the Houston Rockets 84-79 Saturday night. The Lakers blew a 22-point lead they held in the third quarter, but still managed to give Tomjanovich a win over his former team.",1
"Moss Has Slight Tear in Hamstring  EDEN PRAIRIE, Minn. (Sports Network) - Minnesota Vikings  wide receiver Randy Moss will not play at full speed for a few  weeks after an MRI Thursday revealed a slight tear in his  injured right hamstring.",1
No. 21 Wisconsin Trounces Penn 77-44 (AP) AP - Mike Wilkinson scored all but two of his 19 points in the second half and Brian Butch had a memorable debut in No. 21 Wisconsin's 77-44 rout of Penn on Saturday night.,1
"Leyland Reflects on the Job That Got Away Ed Wade squared his shoulders behind the faux-wood podium, fixed his eyes and almost defiantly spit out his announcement written on the folded piece of paper in his hand.",1
"Sex-bias suit filed against Costco A Costco Wholesale assistant manager sued the warehouse-club chain yesterday in federal court, alleging the company #39;s promotion policies keep women from seeking out the top two positions at its stores. ",2
"Asteroid makes close pass An asteroid named after a Celtic god of war will this week make its closest journey past Earth for 651 years. The space rock known as Toutatis will come within 960,000 miles (about 1.5 million km) of Earth on Wednesday.",3
"UN hostages held for 4 weeks in Afghanistan freed KABUL, Afghanistan -- Three UN workers kidnapped in Afghanistan four weeks ago were released unharmed today, a day after a string of raids by US and Afghan security forces.",0
Wash. Orders 3rd Count in Governor Race (AP) AP - The secretary of state ordered an unprecedented statewide hand recount Monday in the closest gubernatorial race in state history.,0
"Wal-Mart sales stoke recovery fears Worries about the sustainability of the US economic recovery were stoked om Sunday after the stores group Wal-Mart, seen as a bellwether for the country #39;s ",2
"Slimmer PlayStation triple sales Sony PlayStation 2 #39;s slimmer shape has proved popular with UK gamers, with 50,000 sold in its first week on sale. Sales have tripled since launch, outstripping Microsoft #39;s Xbox, said market analysts Chart-Track.",3
"Hopes fade for 58 missing after Philippines storm toll rises to eight (AFP) AFP - Hopes are fading for 58 fishermen missing at sea after a powerful storm that slammed into the Philippines, left eight people dead and tens of thousands homeless.",0
"James Toney Breakdowns Hopkins/De La Hoya 13.09.04 - Three-division world champion and current #1 WBC heavyweight contender James Toney, deep into preparations for his September 23 bout with Rydell Booker at the Pechanga Resort and Casino in Temecula, California, is a man who doesnt mince ",1
"Australia says claim troops in covert actions in Iraq ""incorrect"" (AFP) AFP - A report claiming that specially trained Australian soldiers are taking part in US-led covert jobs in Iraq, including kidnapping, was ""factually incorrect and misleading,"" the government said.",0
"Small Syrian force withdraws from Lebanon as part of redeployment About 300 Syrian soldiers in a convoy of trucks and armored vehicles crossed the Lebanese border into Syria early Thursday as part of a partial troop withdrawal that began two days ago, Lebanese security officials said.",0
Rebels threaten to kill kidnapped election workers A militant group claiming to have kidnapped three foreign election workers in Afghanistan told news agencies Saturday that the hostages would be killed unless all Taliban ,0
Hundreds rally for peace in Nepal Several hundred people come out in Kathmandu to press for an end to the country's long-running civil war.,0
Apple criticised for download costs Apple computer is facing an inquiry by the Office of Fair Trading after it was criticised for selling music downloads to UK customers at higher prices than in other European countries.,3
"IBM Unveils New TotalStorage Servers  quot;Our goal is to be number one in the data-storage system market, quot; says Cindy Grossman, director of IBM #39;s TotalStorage programs.",3
"Dell introduces new compact desktop PC Dell Inc. updated its line of slim consumer Dimension desktop PCs Tuesday with a multiformat expansion card reader, the first time such a feature has appeared in a Dell PC, a company spokesman said.",3
"Big profits don #39;t mean big tax bills In at least one of the past three years, 82 of the largest US companies paid no federal income taxes, a report released Wednesday said.",2
"NCAA Top 25 Game Summary - Temple at Maryland Washington has scored four of Temple #39;s five touchdowns this season, but has yet to throw for a score...The Owls have lost 19 straight against nationally ranked opponents...Maryland improved to 21-1 at home under head coach Ralph Friedgen.",1
"CORRECTED - UPS buys CNF #39;s Menlo Worldwide Forwarding In NEW YORK item, please read headline as ...UPS buys CNF #39;s Menlo Worldwide Forwarding... instead of ...UPS buys CNF #39;s Menlo Worldwide for cash,debt... (Clarifies that UPS buying just a unit, not whole of Menlo Worldwide).",2
Report: Other Drugs May Raise Heart Risks (AP) AP - The safety of Celebrex and other pain relievers was questioned Wednesday as scientists in the United States and regulatory agencies in Europe said they feared such drugs might raise the same risk of heart problems as those blamed on the arthritis medicine Vioxx.,3
"Micro Focus lifts and shifts Cobol to Linux Micro Focus has extended its  #39;Lift and Shift #39; legacy Cobol migration service, adding the option of migrating CICS-based mainframe Cobol applications to HP and IBM Unix and Linux servers. ",3
"Disney begins new CEO hunt Bowing to pressure from investors, Disney #39;s board of directors said yesterday that it expects to name a successor to embattled Disney chief Michael Eisner by next June.",2
Up to 30 Militants Killed by Police in Nigeria Police say up to 30 armed militants have been killed as a result of clashes in Nigeria #39;s mountainous border region with Cameroon.,0
"A 53-Minute Dress Rehearsal for Serena Williams Warming up in black, knee-high tennis boots, Serena Williams rolled to a 6-1, 6-3 victory over Sandra Kleinova on opening night at the United States Open.",1
Britain #39;s unluckiest punter dies A pensioner who lost out on a near 1m betting jackpot has died hours before he was to be given a share of another winner #39;s windfall.,1
"Strong Quake Kills at Least 3 in Northern Japan An earthquake with a preliminary magnitude of 6.8 and several aftershocks hit northern Japan on Saturday, killing at least three people and injuring more than 250 while knocking ",0
"Avoid These Dangerous Toys! Despite passage of the 1994 Child Safety Protection Act, hazardous toys can still be found on toy store shelves across the country, according to a nationwide toy safety survey released by the US Public Interest Research Group (US PIRG).",2
"McDonald #39;s tests MasterCard PayPass NEW YORK (CNN/Money) - McDonald #39;s Corp. announced Wednesday it would launch later this year a new  quot;contactless quot; payment option called MasterCard PayPass, which lets customers simply wave or tap the card to complete a quick transaction. ",2
"Insurgents kill 23 Iraqis countrywide Guerrillas have shot dead 17 Iraqis working for US forces north of Baghdad and killed six other people, including three Iraqi National Guards, taking the toll from three days of violence to more than 70.",0
"Bosnians Vote for Local Councils and Mayors  SARAJEVO (Reuters) - Bosnians voted Saturday in local  elections in which the main Muslim, Serb and Croat nationalist  parties are expected to confirm their dominance nine years  after the end of the 1992-5 war.",0
"Lowe ready for a rude welcoming Derek Lowe doesn't expect to pass unnoticed on the Red Sox' first trip back to Oakland, Calif., since his dramatic save in Game 5 of their division series last October -- and his subsequent vulgar gesture toward the A's dugout immediately after the final out.",1
"Stocks Rise on Drop in Oil, Fed Comments NEW YORK - A drop in oil prices and reassuring words from the Federal Reserve sent stocks higher Monday, raising hopes that Wall Street would be able to extend its recent rally.    Investors were cheered by a dip in oil prices, which backed off the \$50 per barrel mark at Friday's close of trading...",0
Akamai boosts Web application services The company fills out its hosted application lineup with four products designed for e-commerce Web sites.,3
"Wenger frustrated with Arsenal Trondheim, Norway - Arsene Wenger made his frustration clear after a hesitant display against Norwegian champions Rosenborg left Arsenal with everything still to play for in their Champions League group.",1
"Lighthouse Luke shines out brightly HE may never have started a competitive match for the Dragons, but Luke Charteris was at ease on the international stage last night.",1
"Australia 53-0 after conceding 141-run lead against India (AFP) AFP - Australia, trailing India by 141 runs on the first innings, were 53 for no loss in their second knock at tea on the third day of the second cricket Test here.",0
Borders 2Q Profits Soar 89 Percent Borders Group Inc. #39;s second-quarter profits rose 89 percent on stronger-than-anticipated book sales and topped Wall Street #39;s estimates. The company also increased its full-year earnings outlook. ,2
Broadband to get power boost in Big Apple EarthLink plans to begin testing power line broadband connections in Manhattan in November.,3
"Sharon steps up efforts to form national unity govt JERUSALEM: Israeli Prime Minister Ariel Sharon stepped up efforts on Friday to overcome resistance in the ranks of his right-wing Likud party to an enlarged government coalition with the centre-left Labour, ahead of a decisive party meeting.",0
"Respect Lebanon #39;s sovereignty by respecting the Constitution The sovereignty of Lebanon has suddenly become an issue of regional and global interest, including resolutions in the US Congress and the United Nations Security Council.",0
"US Open Finals Feature No Americans Description: NPR #39;s Jennifer Ludden talks to Tandelaya Wilder, host of She Got Game, about the results of the US Open tennis finals.",1
"Yankees Extend A.L. East Lead Gary Sheffield, Derek Jeter and Jorge Posada homered off an ineffective Pedro Martinez, and Mike Mussina gave the Yankees another excellent outing on Sunday.",1
Yukos shares plunge more than 30 percent MOSCOW (AFP) - Shares in the Russian oil group Yukos plunged by more than 30 percent in midday trading on the Moscow stock exchange to below a dollar per share.,2
Dyson Masters Swiss Course Englishman Simon Dyson took advantage of the excellent conditions at the stunning Crans-sur-Sierre course in Switzerland to move to the top of the leaderboard on the second morning of the Omega European Masters.,1
Carmelo Up Close com. DENVER (News 4) Denver Nuggets star Carmelo Anthony says he has a tactic when he finds himself in frustrating situations with opposing fans.,1
"Federer and Henin-Hardenne Get the Top Spots for U.S. Open Roger Federer will open against Albert Costa, and Justine Henin-Hardenne will play a qualifier when the tournament begins Monday.",1
"Death count climbs to 622 in storm-devastated Haiti GONAIVES, Haiti -- The death toll from a tropical storm that devastated parts of Haiti rose to 622 late yesterday as search crews recovered hundreds of bodies carried away by raging weekend floods or buried by mud or the ruins of their homes, officials said.",0
California Regulator Is Suing Four Insurers and a Broker It Says Received Kickbacks The California insurance commissioner said on Wednesday night that the broker had agreed to cooperate in developing a case against the insurers.,2
Steelers' Maddox Out With Elbow Injury (AP) AP - Pittsburgh Steelers quarterback Tommy Maddox left Sunday's game against the Baltimore Ravens in the third quarter with an elbow injury.,1
"US downplays N. Korea announcement The Bush administration responded calmly yesterday to North Korean statements it has turned the plutonium from 8,000 spent nuclear fuel rods into nuclear weapons.",0
Philadelphia 76ers centre Todd MacCulloch of Winnipeg retires PHILADELPHIA (CP) - Todd MacCulloch always knew his career would end. The Winnipeg native just never expected it to come to such a sudden and mysterious stop.,1
"Gavaskar To Help Struggling Indian Batsmen Bangalore, Oct. 5 (NNN): Countrys former skipper and batting great Sunil Manohar Gavaskar will assist India #39;s out-of-form batsmen in the Test series against Australia kick-starting here from tomorrow.",1
"Some Globular Clusters May Be Leftovers From Snacking Galaxies Globular star clusters are like spherical cathedrals of light -- collections of millions of stars lumped into a space only a few dozen light-years across. If the Earth resided within a globular cluster, our night sky would be alight with thousands of stars more brilliant than Sirius.",3
Dillon still hobbled by sore foot Corey Dillon didn't practice for the second straight day because of a sore right foot. His status is questionable for Sunday's game against the Seattle Seahawks. How questionable?,1
"Australian Stocks Decline, Led by BHP Billiton and Rio Tinto Australian #39;s benchmark S amp;P/ASX 200 index had its biggest drop in two months, led by BHP Billiton, on concern that record oil prices will slow economic growth and demand for metals.",2
Kumar pleads not guilty to CA fraud charge Former Computer Associates International Inc CEO Sanjay Kumar yesterday pleaded not guilty to charges that he was involved in CA #39;s multibillion accounting fraud and then tried to cover up the scam from federal investigators.,2
"Size of Florida citrus crop expected to fall significantly Florida will have the smallest orange crop in a decade after a series of hurricanes blew fruit off trees and flooded groves in the state that produces 75 percent of the nation #39;s citrus, a federal forecast released Tuesday shows.",2
"IMlogic unveils IM, P2P threat-detection network IMlogic and several partners today unveiled a threat center network to provide a central place for detecting and analyzing IM and peer-to-peer threats, including IM-borne viruses, worms, spam over IM and malicious code.",3
